pickup_location_id,pickup_latitude,pickup_longitude
61591,40.7304306,-73.99994659
61592,40.79315186,-73.96575928
61593,40.77397537,-73.87438202
61594,40.74462891,-73.9968338
61595,40.75399399,-73.97827911
61596,40.71218491,-74.01409912
61597,40.77772903,-73.95914459
61598,40.79827881,-73.93694305
61599,40.7702446,-73.98715973
61600,40.76355362,-73.98526001
61601,40.71680069,-74.00911713
61602,40.76636124,-73.95223236
61603,40.77397537,-73.87445068
61604,40.77173996,-73.95941162
61605,40.72241974,-74.00817871
61606,40.74850082,-74.00364685
61607,40.75573349,-73.9877243
61608,40.75264359,-73.9755249
61609,40.73286057,-74.0032196
61610,40.7567215,-73.98977661
61611,40.75928879,-73.97842407
61612,40.75605392,-73.98988342
61613,40.75379181,-73.96935272
61614,40.73508835,-73.99137878
61615,40.74543381,-73.99048615
61616,40.72497559,-73.99665833
61617,40.78871155,-73.96688843
61618,40.75300217,-73.98929596
61619,40.74295044,-73.98227692
61620,40.75727844,-73.97384644
61621,40.73648453,-73.98902893
61622,40.74088669,-73.98596191
61623,40.75045013,-73.97698975
61624,40.78591156,-73.97293091
61625,40.73947525,-73.99103546
61626,40.73442459,-73.98931885
61627,40.80760193,-73.94510651
61628,40.74124908,-73.98975372
61629,40.74623871,-73.99021912
61630,40.7485199,-73.98249817
61631,40.75280762,-73.99488831
61632,40.76529694,-73.96143341
61633,40.7754364,-73.95999908
61634,40.76369858,-73.97769928
61635,40.74374008,-73.98600006
61636,40.71289063,-73.99230194
61637,40.7641716,-73.97382355
61638,40.76470947,-73.93074799
61639,40.75653076,-73.99767303
61640,40.76460648,-73.95837402
61641,40.76871109,-73.96388245
61642,40.75871277,-73.97251129
61643,40.76472092,-73.9643631
61644,40.75062561,-73.97478485
61645,40.7445488,-74.00287628
61646,40.77940369,-73.95063019
61647,40.73293304,-73.99611664
61648,40.77500916,-73.95867157
61649,40.71843719,-73.99971771
61650,40.75647354,-73.97016144
61651,40.72312164,-74.00595093
61652,40.75426483,-73.98845673
61653,40.76736069,-73.95367432
61654,40.77947998,-73.95986176
61655,40.75923538,-73.97658539
61656,40.75803375,-73.97109222
61657,40.77381134,-73.87091827
61658,40.68692017,-73.98467255
61659,40.76420975,-73.97757721
61660,40.77154922,-73.95066071
61661,40.79535294,-73.97142029
61662,40.76939011,-73.86302948
61663,40.70755005,-74.00392151
61664,40.76977921,-73.96665955
61665,40.76493073,-73.96679688
61666,40.75034332,-73.99172974
61667,40.75365829,-73.9692688
61668,40.78981781,-73.96602631
61669,40.75016022,-73.99141693
61670,40.76436234,-73.98154449
61671,40.74726105,-73.98483276
61672,40.74601364,-73.99419403
61673,40.75201416,-73.99295044
61674,40.75481033,-73.98425293
61675,40.75435638,-73.98805237
61676,40.77436829,-73.96549988
61677,40.73038864,-73.9905014
61678,40.763134,-73.95639038
61679,40.77532959,-73.98406982
61680,40.76821518,-73.98545074
61681,40.77159882,-73.95935059
61682,0,0
61683,40.75013733,-73.99169159
61684,40.76477051,-73.97782898
61685,40.76836014,-73.98243713
61686,40.75641632,-73.96992493
61687,40.78345108,-73.95491028
61688,40.7473259,-73.98163605
61689,40.76411057,-73.97369385
61690,40.77397919,-73.87439728
61691,40.76343155,-73.97793579
61692,40.75312042,-73.99655151
61693,40.75534058,-73.98675537
61694,40.73218155,-73.9851532
61695,40.73690033,-73.98867798
61696,40.76927185,-73.86328888
61697,40.76282501,-73.98239136
61698,40.7643013,-73.9617157
61699,40.71616745,-74.00473785
61700,40.75099182,-73.94012451
61701,40.77690887,-73.95983124
61702,40.77261353,-73.96285248
61703,40.80893326,-73.95956421
61704,40.7350769,-74.00696564
61705,40.74188614,-73.97803497
61706,40.76191711,-73.97304535
61707,40.73291016,-73.97471619
61708,40.77361679,-73.87081146
61709,40.76167297,-73.98228455
61710,40.75555038,-73.9746933
61711,40.74508286,-73.93692017
61712,40.7864418,-73.95223999
61713,40.74391174,-73.98435211
61714,40.77672195,-73.96173096
61715,40.75324631,-73.99650574
61716,40.74528885,-73.99461365
61717,40.74099731,-73.99427795
61718,40.75600052,-73.97503662
61719,40.6449852,-73.78123474
61720,40.77365112,-73.95983124
61721,40.74365997,-73.98612976
61722,40.76214218,-73.98088074
61723,40.78892899,-73.97000122
61724,40.77847672,-73.98220062
61725,40.74573135,-73.98792267
61726,40.75345993,-73.96939087
61727,40.77846146,-73.98166656
61728,40.64530182,-73.77675629
61729,40.76050568,-73.96445465
61730,40.74769592,-73.98492432
61731,40.76520157,-73.9804306
61732,40.75693893,-73.98085785
61733,40.77864075,-73.98851013
61734,40.78329086,-73.95506287
61735,40.7885704,-73.97084045
61736,40.77891159,-73.98206329
61737,40.76130676,-73.9943161
61738,40.77924347,-73.96224976
61739,40.72748184,-73.99771118
61740,40.74417877,-73.94936371
61741,40.77964401,-73.95555115
61742,40.72656631,-73.99930573
61743,40.80615997,-73.94255829
61744,40.77421188,-73.87300873
61745,40.71861649,-74.00029755
61746,40.71606064,-74.01550293
61747,40.75942993,-73.98542023
61748,40.73575974,-73.98236084
61749,40.75938034,-73.99533844
61750,40.7664566,-73.978302
61751,40.72359848,-73.99961853
61752,40.7309761,-73.98294067
61753,40.75301361,-73.97277069
61754,40.76103973,-73.97114563
61755,40.71762848,-73.99514008
61756,40.76837158,-73.96340942
61757,40.7612915,-73.97528076
61758,40.75289154,-73.99285126
61759,0,0
61760,40.75178146,-73.97644043
61761,40.75797653,-73.9927597
61762,40.75083923,-73.97627258
61763,40.7784462,-73.95303345
61764,0,0
61765,40.77327347,-73.95524597
61766,40.64630508,-73.79071045
61767,40.72727203,-74.00554657
61768,40.76878357,-73.98133087
61769,40.74702072,-73.98578644
61770,40.77045822,-73.98016357
61771,40.77962875,-73.95561981
61772,40.77412415,-73.87309265
61773,40.76160812,-73.97715759
61774,40.73168182,-74.00789642
61775,40.7284584,-74.00710297
61776,40.64649582,-73.78943634
61777,40.75014114,-73.98754883
61778,40.74962997,-73.96914673
61779,40.6897583,-73.98847198
61780,40.74700165,-73.97741699
61781,40.73965073,-73.97637939
61782,40.78238678,-73.95439911
61783,40.77610016,-73.96038055
61784,40.751091,-73.99404907
61785,40.76456833,-73.9369812
61786,40.77563858,-73.94432068
61787,40.64471054,-73.78180695
61788,40.77215958,-73.98269653
61789,40.80731201,-73.96459961
61790,40.74996948,-73.99503326
61791,40.72282028,-74.00498199
61792,40.7673912,-73.96874237
61793,40.766819,-73.9599762
61794,40.75747299,-73.97249603
61795,40.75276184,-73.97953033
61796,40.76446533,-73.96910095
61797,40.73377991,-73.98986816
61798,40.760849,-73.93595886
61799,40.74208832,-74.00401306
61800,40.75104523,-73.99420929
61801,40.76441574,-73.97687531
61802,40.75532913,-73.98609924
61803,40.7141037,-74.01450348
61804,40.76800537,-73.98259735
61805,40.76481628,-73.95850372
61806,40.73894119,-73.98284912
61807,40.76211929,-73.97228241
61808,40.74468994,-73.98796844
61809,40.7612381,-73.97866821
61810,40.72567368,-73.98966217
61811,40.74269104,-73.99305725
61812,40.82257843,-73.94226837
61813,40.75904846,-73.97599792
61814,40.77843094,-73.95269775
61815,40.76151276,-73.96057129
61816,40.7619133,-73.97132111
61817,40.75492859,-73.97551727
61818,40.77917862,-73.95580292
61819,40.76322174,-73.97181702
61820,40.7575798,-73.96353912
61821,40.74530029,-73.99634552
61822,40.78411865,-73.95642853
61823,40.7448616,-73.99488068
61824,40.78069687,-73.94620514
61825,40.71649933,-74.01296997
61826,40.76842117,-73.95761871
61827,40.79149246,-73.94180298
61828,40.72711182,-74.00331879
61829,40.76082993,-73.96707153
61830,40.75838852,-73.97080231
61831,40.77410889,-73.87278748
61832,40.76704025,-73.95718384
61833,40.78020096,-73.95487976
61834,40.73594666,-73.98522949
61835,40.70444107,-74.01321411
61836,40.77811813,-73.9849472
61837,40.75396729,-73.98806
61838,40.71931839,-73.99028778
61839,40.77342987,-73.95918274
61840,40.73305893,-74.00321198
61841,40.77268982,-73.94644165
61842,40.78044128,-73.94686127
61843,40.74916077,-73.97547913
61844,40.77793503,-73.95674133
61845,40.76795578,-73.95612335
61846,40.76073074,-73.98029327
61847,40.77072144,-73.9821701
61848,40.77822876,-73.95644379
61849,40.74362564,-73.98602295
61850,40.73716354,-73.99304962
61851,40.77336884,-73.96649933
61852,40.76307678,-73.97816467
61853,40.85947037,-73.93135834
61854,40.74072266,-73.97581482
61855,40.74760818,-74.0039978
61856,40.75085068,-73.96829224
61857,40.78261185,-73.95095062
61858,40.74303818,-73.98226929
61859,40.74790573,-74.00387573
61860,40.79058075,-73.97666931
61861,40.80088043,-73.96917725
61862,40.72721863,-73.99362946
61863,40.78013992,-73.97692108
61864,40.76480103,-73.97672272
61865,40.81107712,-73.95321655
61866,40.75038147,-73.98888397
61867,40.74704742,-73.98723602
61868,40.7305069,-73.99212646
61869,40.79040146,-73.95188141
61870,40.74901199,-73.97580719
61871,40.73348999,-73.99324799
61872,40.75709152,-73.97193146
61873,40.76214218,-73.97203064
61874,40.80778122,-73.93688965
61875,40.79370117,-73.96700287
61876,40.76508331,-73.97497559
61877,40.73904037,-73.99539948
61878,40.76159286,-73.97769165
61879,40.73809052,-74.00025177
61880,40.76036072,-73.98313141
61881,40.77804184,-73.94567108
61882,40.74531937,-74.00219727
61883,40.76651764,-73.97158051
61884,40.75981903,-73.98571777
61885,40.75310898,-73.99298859
61886,40.75836563,-73.97729492
61887,40.74601364,-73.99217987
61888,40.74433899,-73.9792099
61889,40.73496246,-73.99046326
61890,40.73561096,-74.00048065
61891,40.66173553,-73.80480957
61892,40.74363327,-73.9731369
61893,40.74011612,-73.98206329
61894,40.70505142,-74.00996399
61895,40.7257309,-73.99662018
61896,40.75882721,-73.96255493
61897,40.7432518,-73.98932648
61898,40.75239944,-73.96746063
61899,40.76192093,-73.98674011
61900,40.6639595,-73.95127106
61901,40.77465057,-73.95413971
61902,40.75089264,-74.00567627
61903,0,0
61904,40.70647049,-74.01003265
61905,40.76222992,-73.97038269
61906,40.76250458,-73.98617554
61907,40.75094223,-73.97745514
61908,40.7761116,-73.96193695
61909,40.77411652,-73.87309265
61910,40.76264191,-73.97452545
61911,40.73318863,-73.99102783
61912,40.75843048,-73.97514343
61913,40.74712372,-73.98574066
61914,40.74623108,-73.9832077
61915,40.74320984,-73.98406219
61916,40.77459335,-73.96543121
61917,40.75495529,-73.96829987
61918,40.73549652,-73.98305511
61919,40.72571182,-74.00393677
61920,40.74948883,-73.99533081
61921,40.79930115,-73.96508789
61922,40.6455574,-73.79141235
61923,40.75071335,-74.00569153
61924,40.76255035,-73.96834564
61925,40.70526123,-74.01322174
61926,40.70716095,-74.00571442
61927,40.78171921,-73.98104858
61928,40.75664139,-73.98210907
61929,40.76113129,-73.98426819
61930,40.7553978,-73.9834137
61931,40.73477554,-73.98323822
61932,40.78141785,-73.96047974
61933,40.76092911,-73.9693222
61934,40.77701187,-73.95337677
61935,40.7531395,-73.97915649
61936,40.76399994,-73.97760773
61937,40.75019836,-73.99399567
61938,40.77445984,-73.95777893
61939,40.74176788,-74.00480652
61940,40.78379822,-73.95029449
61941,40.77581024,-73.91026306
61942,40.78432083,-73.95655823
61943,40.74996185,-73.99350739
61944,40.77864838,-73.97801971
61945,40.70352936,-74.0100708
61946,40.78750229,-73.95604706
61947,40.74734879,-73.97081757
61948,40.75583649,-73.97290039
61949,40.76984024,-73.96251678
61950,40.80075836,-73.96809387
61951,40.73128891,-73.99175262
61952,40.76530838,-73.97169495
61953,40.75382996,-73.97236633
61954,40.75177383,-73.99027252
61955,40.74403381,-73.97607422
61956,40.71361923,-74.00518799
61957,40.76368332,-73.97429657
61958,40.7461586,-73.98260498
61959,40.77210999,-73.95593262
61960,40.75321198,-73.97744751
61961,40.75251007,-73.98967743
61962,40.75089645,-73.97202301
61963,40.75492096,-73.97547913
61964,40.78976059,-73.96980286
61965,40.73775864,-73.98828888
61966,40.75701523,-73.98609161
61967,40.78205109,-73.95606232
61968,40.76134109,-73.97722626
61969,40.7686882,-73.86302185
61970,40.73554611,-73.99447632
61971,40.77165985,-73.98210907
61972,40.784729,-73.9792099
61973,40.70072937,-73.98777771
61974,40.78937912,-73.95474243
61975,40.75003052,-73.97901154
61976,40.72053146,-73.99404907
61977,40.75898743,-73.97074127
61978,40.75196838,-73.98713684
61979,40.76300812,-73.96260071
61980,40.7599678,-73.97169495
61981,40.73673248,-73.98902893
61982,40.73500061,-73.9910965
61983,40.76230621,-73.98336029
61984,40.75033188,-73.97679901
61985,40.76099014,-73.96682739
61986,40.7556572,-73.97286224
61987,40.76442719,-73.98057556
61988,40.73678207,-74.00569153
61989,40.74333954,-73.9998703
61990,40.77376175,-73.8709259
61991,40.75122452,-73.93999481
61992,40.7856102,-73.96981049
61993,40.80139542,-73.96816254
61994,40.74898911,-73.98838043
61995,40.74539566,-73.97935486
61996,40.77127457,-73.98218536
61997,40.7602272,-73.98464203
61998,40.74043655,-73.97937775
61999,40.74998856,-73.97709656
62000,40.75161743,-73.97576904
62001,40.74335098,-73.98426819
62002,40.80398178,-73.96692657
62003,40.75447845,-73.97832489
62004,40.76174927,-73.96864319
62005,40.72042847,-73.99420929
62006,40.76085281,-73.97989655
62007,40.75015259,-74.00241852
62008,40.7551918,-73.97821045
62009,40.74567032,-73.99072266
62010,40.79473877,-73.97171021
62011,40.76414871,-73.95845795
62012,40.76659393,-73.98192596
62013,40.77549362,-73.99051666
62014,40.75078583,-73.98706818
62015,40.78491974,-73.94869232
62016,40.76589966,-73.96366119
62017,40.71809006,-73.99808502
62018,40.81261826,-73.95670319
62019,40.74259186,-73.98454285
62020,40.73345184,-73.98680115
62021,40.76422119,-73.98120117
62022,40.74565887,-73.97538757
62023,40.78258896,-73.95754242
62024,40.74645233,-73.99019623
62025,40.75109863,-73.99404907
62026,40.77256012,-73.98219299
62027,40.77505875,-73.96125793
62028,40.75628662,-73.98991394
62029,40.72920609,-73.9841156
62030,40.76657867,-73.97940063
62031,40.75637054,-73.97903442
62032,40.7234993,-73.99651337
62033,40.72780228,-74.00732422
62034,40.74591827,-73.98462677
62035,40.72555923,-74.00382233
62036,40.7846489,-73.95580292
62037,40.7395134,-74.00804901
62038,40.76238632,-73.98275757
62039,40.7469368,-73.97111511
62040,40.73358536,-73.99111938
62041,40.75944901,-73.99520874
62042,40.74416351,-73.98568726
62043,40.74078751,-73.99013519
62044,40.75559616,-73.99031067
62045,40.7436409,-73.98412323
62046,40.7463913,-73.990242
62047,40.76955032,-73.96082306
62048,40.76171875,-73.96647644
62049,40.78116608,-73.94443512
62050,40.72457886,-74.00193024
62051,40.75680923,-73.98636627
62052,40.75405121,-73.98457336
62053,40.80238342,-73.95040131
62054,40.70365143,-74.01019287
62055,40.72412872,-73.97884369
62056,40.72996521,-73.98916626
62057,40.74978256,-73.9798584
62058,40.7699585,-73.99181366
62059,40.76472855,-73.98323822
62060,40.6467514,-73.79086304
62061,40.7486763,-73.99697876
62062,40.72951889,-74.00842285
62063,40.76055145,-73.96431732
62064,40.73756027,-74.00096893
62065,40.7623291,-73.96582794
62066,40.75378036,-73.97441864
62067,40.75447083,-73.98849487
62068,40.75771713,-73.97473907
62069,40.78084183,-73.95453644
62070,40.73229218,-73.98789215
62071,40.75017166,-73.99157715
62072,40.80047989,-73.96811676
62073,40.78670883,-73.97946167
62074,40.75089645,-73.98254395
62075,40.72560883,-73.9932785
62076,40.77384567,-73.94879913
62077,40.7501297,-73.99153137
62078,40.73343277,-73.99108124
62079,40.76078415,-73.9755249
62080,40.75030136,-73.94017029
62081,40.71060181,-74.01611328
62082,40.72634125,-73.99430084
62083,40.75547791,-73.97522736
62084,40.742836,-73.98719788
62085,40.75722122,-73.97579193
62086,40.77056885,-73.98034668
62087,40.7682457,-73.98141479
62088,40.75109863,-73.98722839
62089,40.77952576,-73.95171356
62090,40.76171494,-73.98654938
62091,40.78055954,-73.98377991
62092,40.78054047,-73.95483398
62093,40.7684288,-73.98236847
62094,40.78281784,-73.95532227
62095,40.75054932,-73.9695816
62096,40.74314117,-73.98435974
62097,40.78113556,-73.97231293
62098,40.75185013,-73.97064209
62099,40.76629639,-73.96800232
62100,40.72354889,-73.99960327
62101,40.73096085,-73.99051666
62102,40.75548172,-73.9776535
62103,40.77554321,-73.94606781
62104,40.74182129,-74.00485229
62105,40.76138306,-73.986763
62106,40.74065018,-73.98932648
62107,40.73781967,-73.97792816
62108,40.79005051,-73.97666168
62109,40.7349968,-73.98995972
62110,40.77028275,-73.96859741
62111,40.76192093,-73.98645782
62112,40.74791718,-73.99286652
62113,40.73852921,-73.99159241
62114,40.75822067,-73.98155212
62115,40.75159836,-73.97608948
62116,40.77130508,-73.97948456
62117,40.72597122,-73.98365021
62118,40.75553513,-73.97544861
62119,40.75033951,-73.97595978
62120,40.7564888,-73.99761963
62121,40.7654686,-73.96605682
62122,40.78644943,-73.9683609
62123,40.74741364,-73.98829651
62124,40.74407196,-73.99519348
62125,40.72551346,-73.99695587
62126,40.75149536,-73.98033142
62127,40.77487946,-73.98223877
62128,40.77148819,-73.98233032
62129,40.72566986,-73.97779083
62130,40.74930573,-73.9825058
62131,40.74640656,-73.98407745
62132,40.79069138,-73.97480011
62133,40.7501297,-73.98786926
62134,40.75473022,-73.98362732
62135,40.76572418,-73.96483612
62136,40.73419189,-73.99876404
62137,40.75212097,-73.97657013
62138,40.77147675,-73.96139526
62139,40.7530899,-73.99562836
62140,40.75214767,-73.99311066
62141,40.76900864,-73.86290741
62142,40.74271393,-73.98467255
62143,40.76723862,-73.96231842
62144,40.72624207,-74.00574493
62145,40.71095276,-74.01108551
62146,40.76528931,-73.97116852
62147,40.78625488,-73.97134399
62148,40.73644638,-74.00128174
62149,40.75159073,-73.99378204
62150,40.75323868,-73.9774704
62151,40.71050644,-74.01509857
62152,40.77337265,-73.96009827
62153,40.77621841,-73.9617157
62154,40.70735931,-74.00440216
62155,40.73057175,-73.98055267
62156,40.7020607,-74.01281738
62157,40.72395325,-74.00405884
62158,40.76887894,-73.86269379
62159,40.77375031,-73.87088776
62160,40.77854538,-73.95632172
62161,40.72267914,-73.99812317
62162,40.75178909,-73.97534943
62163,40.78307343,-73.95298767
62164,40.77658081,-73.97950745
62165,0,0
62166,40.73867035,-73.99172974
62167,40.74945068,-73.97527313
62168,40.76605225,-73.96770477
62169,40.7632103,-73.9717865
62170,40.76393127,-73.95435333
62171,40.75544357,-73.97092438
62172,40.72925949,-74.0015564
62173,40.74422073,-73.97633362
62174,40.74091721,-73.98771667
62175,40.77267075,-73.96479034
62176,40.75183105,-73.97422791
62177,40.7775116,-73.95501709
62178,40.74645996,-73.97776794
62179,40.77613449,-73.97978973
62180,40.74002838,-73.99473572
62181,40.75128937,-73.97606659
62182,40.79585648,-73.96172333
62183,40.78274155,-73.95549011
62184,40.75622177,-73.99015045
62185,40.7963295,-73.94957733
62186,40.75431061,-73.98439026
62187,40.78511047,-73.97686768
62188,40.75991058,-73.98117828
62189,40.77378082,-73.87091827
62190,40.75098038,-73.97441864
62191,40.73835373,-73.99193573
62192,40.7543335,-73.98622131
62193,40.70578384,-74.00740051
62194,40.74708176,-73.98545074
62195,40.74842072,-73.98812866
62196,40.76388931,-73.9884491
62197,40.70289993,-74.01125336
62198,40.73931885,-73.97668457
62199,40.75112152,-73.94013977
62200,40.77265167,-73.97937775
62201,40.72695923,-73.99147034
62202,40.74380112,-73.97653961
62203,40.7379303,-74.00022125
62204,40.72494125,-73.99549103
62205,40.78320313,-73.95057678
62206,40.74858856,-73.96938324
62207,40.77262115,-73.96473694
62208,40.7349968,-73.99107361
62209,40.75886917,-73.96872711
62210,40.77384567,-73.87106323
62211,40.78039932,-73.95166016
62212,40.76753616,-73.97078705
62213,40.75087357,-73.98107147
62214,40.72291946,-74.00505829
62215,40.78445053,-73.98323822
62216,40.75965118,-73.97637939
62217,40.76272964,-73.9682312
62218,40.75933838,-73.98609924
62219,40.77381134,-73.96195984
62220,40.78396988,-73.95465851
62221,40.64561844,-73.77680206
62222,40.76472092,-73.98000336
62223,40.73437881,-73.98361969
62224,40.71992111,-74.00518036
62225,40.73052979,-73.98039246
62226,40.75034332,-73.97332001
62227,40.74850845,-73.98876953
62228,40.75119019,-73.99398041
62229,40.75265121,-73.99694061
62230,40.74855042,-73.98886871
62231,40.7792511,-73.94480896
62232,40.77890015,-73.98140717
62233,40.72462845,-74.00192261
62234,40.7591095,-73.974823
62235,40.73155975,-73.99035645
62236,40.72782135,-73.99913788
62237,40.64466095,-73.78220367
62238,40.77946854,-73.98809814
62239,40.75764847,-73.98066711
62240,40.7480011,-73.98914337
62241,40.74403,-73.99330902
62242,40.75614166,-73.98085022
62243,40.64178085,-73.78813934
62244,40.74369812,-73.97345734
62245,40.77840042,-73.98207855
62246,40.73304749,-73.9907608
62247,40.7371788,-73.990448
62248,40.6426506,-73.78942871
62249,40.78205872,-73.95790863
62250,40.69752502,-73.9851532
62251,40.74719238,-73.97424316
62252,40.78066254,-73.9839859
62253,40.75162506,-73.98200989
62254,40.75547791,-73.98641968
62255,40.77531815,-73.95860291
62256,40.77713013,-73.96374512
62257,40.77170944,-73.98280334
62258,40.76255035,-73.98658752
62259,40.70823288,-74.01683807
62260,40.73306656,-73.99112701
62261,40.73057938,-73.99352264
62262,40.766819,-73.98664093
62263,40.77642822,-73.96424103
62264,40.75458145,-73.97781372
62265,40.78862,-73.97640228
62266,40.75209045,-73.97846985
62267,40.78950882,-73.9775238
62268,40.71254349,-74.00981903
62269,40.75497055,-73.97769165
62270,40.70433044,-74.01251221
62271,40.75175095,-73.97373199
62272,40.8095665,-73.96292877
62273,40.75851822,-73.971138
62274,40.80507278,-73.96238708
62275,40.74946976,-73.9757309
62276,40.75107956,-73.99404144
62277,40.71717834,-74.01415253
62278,40.73327637,-73.98709869
62279,40.74407959,-73.98557281
62280,40.76150131,-73.99983978
62281,40.79430389,-73.97225189
62282,40.76617813,-73.96047211
62283,40.64463043,-73.78238678
62284,40.74974823,-73.97429657
62285,40.76882172,-73.96559143
62286,40.75065613,-73.9786911
62287,40.76797867,-73.98947906
62288,40.72134018,-73.99957275
62289,40.748806,-73.98836517
62290,40.77619171,-73.94702911
62291,40.75582886,-73.97557831
62292,40.76369095,-73.96714783
62293,40.72800827,-74.00731659
62294,40.76408005,-73.97341156
62295,40.76239014,-73.9744873
62296,40.70259094,-74.0124054
62297,40.74318695,-73.9197998
62298,40.74125671,-73.97856903
62299,40.7208786,-73.99755859
62300,40.76745987,-73.98596954
62301,40.75914764,-73.97093964
62302,40.71634674,-74.00684357
62303,40.73022079,-73.98970032
62304,40.80184174,-73.9684906
62305,40.76398087,-73.98181152
62306,40.7686615,-73.98729706
62307,40.74358368,-73.98383331
62308,40.76248169,-73.97480011
62309,40.78553772,-73.95414734
62310,40.84250641,-73.91225433
62311,40.7635498,-73.96513367
62312,40.7783432,-73.95259857
62313,40.8091011,-73.96321869
62314,40.74021149,-73.98944855
62315,40.78660965,-73.96846771
62316,40.74869156,-73.98866272
62317,40.74491119,-73.97852325
62318,40.71966553,-73.98994446
62319,40.76689148,-73.95652771
62320,40.75413132,-73.98391724
62321,40.70149994,-73.98686218
62322,40.70450974,-74.01419067
62323,40.74124146,-73.98975372
62324,40.78577042,-73.95113373
62325,40.70399857,-74.01146698
62326,40.7371254,-73.99383545
62327,40.77590942,-73.95819855
62328,40.72875595,-73.98449707
62329,40.76853943,-73.98532867
62330,40.78242874,-73.97877502
62331,40.74362946,-73.98799133
62332,40.7652626,-73.97954559
62333,40.74051666,-74.00564575
62334,40.75627518,-73.99047852
62335,40.75272369,-73.97783661
62336,40.78063965,-73.94647217
62337,40.73796844,-73.99649048
62338,40.704422,-74.00900269
62339,40.76008606,-74.00288391
62340,40.75838852,-73.9747467
62341,40.76541519,-73.97187042
62342,40.75967026,-73.96520996
62343,40.7807312,-73.98070526
62344,40.78506851,-73.94914246
62345,40.75101852,-73.97412109
62346,40.7924881,-73.9644165
62347,40.7478714,-73.97379303
62348,40.75542068,-73.9908371
62349,40.74369812,-73.98609924
62350,40.76248932,-73.98184204
62351,40.74863052,-73.98029327
62352,40.75989151,-73.97962189
62353,40.74391174,-73.99211121
62354,40.76890182,-73.95233917
62355,40.75452042,-73.98806763
62356,40.74071121,-74.00257111
62357,40.73842621,-73.98765564
62358,40.75841141,-73.9848175
62359,40.75172043,-73.97737122
62360,40.74993134,-73.9912796
62361,0,0
62362,40.75040054,-73.96858978
62363,40.73779297,-74.00447845
62364,40.76839066,-73.96575165
62365,40.7615509,-73.97900391
62366,40.75902176,-73.9804306
62367,40.74843979,-73.97837067
62368,40.75244904,-73.96864319
62369,40.73105621,-73.9932785
62370,40.73337173,-74.00632477
62371,40.78966904,-73.96623993
62372,40.75096512,-73.98277283
62373,40.74055099,-73.99479675
62374,40.77235031,-73.94658661
62375,40.74534225,-73.98480225
62376,40.76839447,-73.98487854
62377,40.77839279,-73.96124268
62378,40.72665024,-73.99891663
62379,40.75675583,-73.99085999
62380,40.72138214,-73.99465942
62381,40.74692154,-73.98146057
62382,40.77732849,-73.96347809
62383,40.75966263,-73.97218323
62384,40.74397278,-73.98806
62385,40.75799942,-73.98876953
62386,40.83919907,-73.94120789
62387,40.74473953,-73.99140167
62388,40.77377319,-73.9601593
62389,40.783741,-73.97994232
62390,40.74517822,-73.98471832
62391,40.77933884,-73.95529175
62392,40.73234177,-74.00646973
62393,40.75027847,-73.991539
62394,40.80527878,-73.93942261
62395,40.74518204,-74.00241089
62396,40.75582123,-73.99085999
62397,40.75101089,-73.97569275
62398,40.74454498,-73.98337555
62399,40.73096848,-73.99215698
62400,40.753479,-73.99598694
62401,40.72967911,-74.00495148
62402,40.75253296,-73.97707367
62403,40.77545166,-73.95001221
62404,40.76173019,-73.96842957
62405,40.78856277,-73.95511627
62406,40.7512207,-73.93996429
62407,40.76203156,-73.98254395
62408,40.76176071,-73.97795868
62409,40.74200058,-73.97464752
62410,40.75759125,-73.97335815
62411,40.73701859,-73.9885788
62412,40.7756958,-73.9647522
62413,40.71030045,-73.960289
62414,40.75127029,-73.99394989
62415,40.76412582,-73.97576904
62416,40.77339935,-73.94593048
62417,40.72714996,-73.99160004
62418,40.77986908,-73.95638275
62419,40.7756691,-73.97615814
62420,40.74465942,-73.97897339
62421,40.77925873,-73.96215057
62422,40.7593956,-73.98048401
62423,40.74378204,-74.00326538
62424,40.75058365,-73.99449921
62425,0,0
62426,40.73894119,-73.99642181
62427,40.74380875,-73.98899078
62428,40.75387192,-73.97846222
62429,40.70436096,-74.01306152
62430,40.76493073,-73.98100281
62431,40.73562622,-73.98965454
62432,40.75296021,-73.97738647
62433,40.73149109,-73.99199677
62434,40.76508713,-73.97073364
62435,40.7640419,-73.95417023
62436,40.75741959,-73.97827148
62437,40.75404358,-73.96910858
62438,40.75637054,-73.99333954
62439,40.76525116,-73.98006439
62440,40.74517059,-74.00777435
62441,40.73146057,-73.9887085
62442,40.74248886,-73.98262787
62443,40.73413849,-73.99868011
62444,40.78298187,-73.95307159
62445,40.72473907,-74.00245667
62446,40.74839401,-73.98029327
62447,40.75380325,-73.98467255
62448,40.76371002,-73.96925354
62449,40.78247833,-73.97151947
62450,40.72129822,-74.00048828
62451,40.75754547,-73.97601318
62452,40.74364853,-73.97958374
62453,40.76013184,-73.9954834
62454,40.76351547,-73.96727753
62455,40.76522064,-73.96600342
62456,40.76156998,-73.98275757
62457,40.80566788,-73.96573639
62458,40.75000763,-73.98802948
62459,40.74267578,-73.91558838
62460,40.77259827,-73.96492767
62461,40.80252838,-73.96411133
62462,40.7126503,-73.99266815
62463,40.76069641,-73.9610672
62464,40.7714386,-73.87536621
62465,40.74922943,-73.98028564
62466,40.73862839,-73.99178314
62467,40.74129105,-73.98145294
62468,40.76301193,-73.96612549
